employee_name,gender,leave_dates,leave_duration,leave_type,manager_name,team_name
'Melisandra Shalcros',male,3/20/2023,0.5,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,12/11/2022,0.5,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,8/2/2022,2.0,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,8/23/2022,1.0,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,8/27/2022,1.0,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,9/4/2022,2.0,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,12/18/2022,1.0,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,9/27/2022,1.0,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,8/23/2022,1.0,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,7/24/2022,1.0,'Casual Leave','Tammy Carey',Platform team
'Tammie Criag',female,6/16/2022,2.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,4/6/2022,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,5/13/2022,2.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2/9/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/23/2022,0.5,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,4/23/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2/9/2022,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2/12/2022,2.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,4/19/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/5/2022,2.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,3/18/2022,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,5/21/2022,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,5/20/2022,0.5,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,4/27/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,4/19/2022,2.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,1/21/2022,2.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,6/6/2022,0.5,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/30/2023,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/4/2023,0.5,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,5/25/2023,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,1/11/2023,2.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,6/29/2023,2.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2/2/2023,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2/28/2023,2.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,6/23/2023,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,4/21/2023,2.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,5/13/2023,2.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2/5/2023,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,4/1/2023,0.5,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,4/10/2023,2.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/2/2023,0.5,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,6/20/2023,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,3/28/2023,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,9/3/2022,1.0,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,7/24/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,8/17/2022,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,8/23/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,10/10/2022,2.0,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,10/7/2022,1.0,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,10/18/2022,0.5,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,9/23/2022,1.0,'Sick Leave','Alex Gonzalez',IT
'Yorker Panks',female,5/24/2022,1.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,6/5/2022,2.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,3/8/2022,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,6/4/2022,1.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,5/24/2022,2.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,2/8/2022,1.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,5/7/2022,2.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,3/26/2022,2.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/8/2022,2.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,4/10/2022,1.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/10/2023,0.5,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/18/2023,2.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,3/31/2023,0.5,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,6/15/2023,0.5,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,6/17/2023,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/4/2023,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,4/2/2023,1.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,2/6/2023,2.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,3/1/2023,1.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,4/5/2023,2.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/17/2023,2.0,'Casual Leave','Rebecca Davis',dev ops
'Yorker Panks',female,1/25/2023,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,5/7/2023,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,11/12/2022,1.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,8/4/2022,1.0,'Earned leave','Rebecca Davis',dev ops
'Yorker Panks',female,8/20/2022,1.0,'Sick Leave','Rebecca Davis',dev ops
'Yorker Panks',female,9/1/2022,1.0,'Casual Leave','Rebecca Davis',dev ops
'Rivi Manifold',male,3/18/2022,0.5,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,6/27/2022,1.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,4/4/2022,0.5,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,6/11/2022,1.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,2/19/2022,0.5,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,5/11/2022,1.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/20/2022,2.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,2/1/2022,1.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/16/2022,0.5,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,5/22/2023,1.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,6/12/2023,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,5/25/2023,0.5,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,3/4/2023,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,4/14/2023,2.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/30/2023,2.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,3/17/2023,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/17/2023,2.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,4/1/2023,0.5,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,2/22/2023,1.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/17/2023,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,1/24/2023,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,2/1/2023,1.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,5/31/2023,0.5,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,2/16/2023,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,3/27/2023,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,11/17/2022,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,8/5/2022,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,12/3/2022,1.0,'Earned leave','Benjamin Jensen',AI
'Rivi Manifold',male,12/26/2022,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,7/23/2022,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,9/9/2022,1.0,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,9/18/2022,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,10/13/2022,0.5,'Casual Leave','Benjamin Jensen',AI
'Rivi Manifold',male,8/18/2022,1.0,'Sick Leave','Benjamin Jensen',AI
'Rivi Manifold',male,12/19/2022,0.5,'Sick Leave','Benjamin Jensen',AI
'Devina Whifen',male,4/22/2022,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,3/16/2022,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,3/24/2022,0.5,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/25/2022,0.5,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,3/24/2022,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,6/24/2022,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,6/19/2022,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/13/2022,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,4/5/2022,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,2/2/2022,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/7/2022,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,6/12/2022,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,5/29/2022,0.5,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,2/16/2022,0.5,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,6/3/2022,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,5/16/2023,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,4/2/2023,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/30/2023,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,6/4/2023,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/27/2023,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,3/29/2023,2.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,2/10/2023,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,3/15/2023,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,4/3/2023,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,2/3/2023,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,1/28/2023,2.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,2/20/2023,2.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,4/5/2023,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,12/10/2022,0.5,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,8/20/2022,0.5,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,8/30/2022,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,9/26/2022,1.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,7/14/2022,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,10/25/2022,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,10/29/2022,1.0,'Sick Leave','Sabrina Martin',Data engineering
'Devina Whifen',male,11/6/2022,2.0,'Earned leave','Sabrina Martin',Data engineering
'Devina Whifen',male,7/2/2022,1.0,'Casual Leave','Sabrina Martin',Data engineering
'Roz Shimuk',male,4/10/2022,2.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,6/26/2022,1.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,4/4/2022,0.5,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,4/7/2022,1.0,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/13/2022,1.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/16/2022,0.5,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/14/2022,1.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,1/23/2023,2.0,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,1/30/2023,1.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,5/31/2023,2.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/15/2023,0.5,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,6/9/2023,2.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/7/2023,1.0,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/16/2023,1.0,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,5/22/2023,0.5,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,4/21/2023,1.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,6/21/2023,0.5,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,2/22/2023,1.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,11/23/2022,2.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,7/26/2022,2.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,12/23/2022,1.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,11/22/2022,1.0,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,10/31/2022,1.0,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,12/11/2022,0.5,'Sick Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,7/2/2022,0.5,'Casual Leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,8/8/2022,2.0,'Earned leave','Brenda Jefferson',Platform team
'Roz Shimuk',male,11/26/2022,2.0,'Sick Leave','Brenda Jefferson',Platform team
'Jody McArdell',female,2/27/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,1/9/2022,1.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,3/7/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,4/18/2022,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,4/17/2022,0.5,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,5/9/2022,0.5,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,5/21/2022,1.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,2/4/2023,2.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,3/22/2023,0.5,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,3/27/2023,0.5,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,6/12/2023,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,6/16/2023,1.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,1/20/2023,1.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,6/19/2023,2.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,2/22/2023,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,5/13/2023,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,1/13/2023,0.5,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,3/17/2023,1.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,4/10/2023,2.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,1/7/2023,1.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,5/1/2023,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,10/15/2022,0.5,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,8/11/2022,1.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,10/24/2022,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,10/7/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,11/28/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,11/24/2022,0.5,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,8/17/2022,2.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,12/17/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,11/10/2022,1.0,'Casual Leave','Rebecca Davis',Security
'Jody McArdell',female,12/9/2022,1.0,'Earned leave','Rebecca Davis',Security
'Jody McArdell',female,12/5/2022,2.0,'Sick Leave','Rebecca Davis',Security
'Jody McArdell',female,8/29/2022,2.0,'Earned leave','Rebecca Davis',Security
'Humbert Franciotti',male,5/18/2022,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,5/21/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,1/22/2022,2.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,5/29/2022,1.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/29/2022,1.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/23/2022,0.5,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,3/14/2022,0.5,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/19/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,1/8/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,2/15/2022,2.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/13/2022,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,1/6/2022,0.5,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,2/1/2022,2.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,3/9/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,3/19/2022,1.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,4/27/2023,0.5,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,5/13/2023,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/14/2023,0.5,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,5/29/2023,1.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,6/8/2023,0.5,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,3/27/2023,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,1/6/2023,0.5,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,5/18/2023,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,1/9/2023,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,7/21/2022,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,7/17/2022,0.5,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,11/20/2022,1.0,'Earned leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,10/24/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,12/26/2022,2.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,9/29/2022,0.5,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,12/25/2022,1.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,8/17/2022,1.0,'Sick Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,12/24/2022,2.0,'Casual Leave','Benjamin Jensen',Platform team
'Humbert Franciotti',male,10/16/2022,2.0,'Casual Leave','Benjamin Jensen',Platform team
'Griffin Abreheart',female,6/28/2022,0.5,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/30/2022,2.0,'Casual Leave','Curtis Gardner',AI
'Griffin Abreheart',female,3/16/2022,1.0,'Casual Leave','Curtis Gardner',AI
'Griffin Abreheart',female,2/8/2022,0.5,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,3/12/2022,1.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,6/22/2022,2.0,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/16/2022,2.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,3/11/2022,1.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,4/20/2022,1.0,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,6/1/2022,0.5,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,3/23/2022,2.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,1/16/2022,1.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,1/12/2022,0.5,'Casual Leave','Curtis Gardner',AI
'Griffin Abreheart',female,6/15/2022,1.0,'Casual Leave','Curtis Gardner',AI
'Griffin Abreheart',female,2/14/2023,1.0,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/10/2023,0.5,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/14/2023,0.5,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/30/2023,0.5,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/29/2023,1.0,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,5/9/2023,0.5,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,7/3/2022,2.0,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,12/1/2022,2.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,9/3/2022,1.0,'Sick Leave','Curtis Gardner',AI
'Griffin Abreheart',female,7/13/2022,2.0,'Casual Leave','Curtis Gardner',AI
'Griffin Abreheart',female,8/17/2022,0.5,'Earned leave','Curtis Gardner',AI
'Griffin Abreheart',female,10/29/2022,1.0,'Earned leave','Curtis Gardner',AI
