employee_name,gender,start_leave_date,to_leave_date,leave_type,manager_name,team_name
'Rozalin MacKowle',male,2023-02-20,2023-02-22,'Casual Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2023-04-28,2023-04-30,'Sick Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-09-01,2022-09-03,'Sick Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-11-17,2022-11-18,'Earned leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-12-12,2022-12-13,'Sick Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-11-29,2022-11-30,'Casual Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-08-23,2022-08-24,'Casual Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-12-25,2022-12-27,'Earned leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-09-12,2022-09-13,'Casual Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-11-08,2022-11-09,'Sick Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-10-14,2022-10-16,'Sick Leave','Sabrina Martin',AI
'Rozalin MacKowle',male,2022-08-03,2022-08-04,'Earned leave','Sabrina Martin',AI
'Charis Rollings',male,2022-06-08,2022-06-08,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-04-16,2022-04-17,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-02-06,2022-02-06,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-06-13,2022-06-14,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-03-11,2022-03-12,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-04-25,2022-04-27,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-05-14,2022-05-16,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-04-06,2022-04-06,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-05-11,2022-05-13,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-02-02,2023-02-02,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-03-24,2023-03-26,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-05-23,2023-05-24,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-01-19,2023-01-21,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-02-26,2023-02-27,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-04-05,2023-04-05,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-03-31,2023-04-01,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-04-04,2023-04-04,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2023-06-26,2023-06-28,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-07-04,2022-07-06,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-11-05,2022-11-05,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-07-05,2022-07-07,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-11-19,2022-11-21,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-09-24,2022-09-25,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-07-24,2022-07-25,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-10-01,2022-10-02,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-11-28,2022-11-29,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-12-21,2022-12-21,'Earned leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-10-11,2022-10-11,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-12-21,2022-12-22,'Sick Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-09-08,2022-09-10,'Casual Leave','Sabrina Martin',Data engineering
'Charis Rollings',male,2022-07-02,2022-07-04,'Casual Leave','Sabrina Martin',Data engineering
'Lorne Dunnico',male,2022-04-20,2022-04-21,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-06-05,2022-06-05,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-04-21,2022-04-22,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-05-26,2022-05-27,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-05-14,2022-05-15,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-06-14,2022-06-16,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-01,2023-01-01,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-05-11,2023-05-12,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-13,2023-01-15,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-04,2023-01-06,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-05-09,2023-05-11,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-04-22,2023-04-22,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-06-24,2023-06-24,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-03-04,2023-03-06,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-03-18,2023-03-20,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-03-30,2023-03-31,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-24,2023-01-25,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-07,2023-01-07,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-14,2023-01-14,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-01-31,2023-02-02,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2023-04-07,2023-04-09,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-11-11,2022-11-12,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-07-05,2022-07-06,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-08-27,2022-08-29,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-08-27,2022-08-29,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-11-26,2022-11-27,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-12-26,2022-12-27,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-10-04,2022-10-05,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-11-09,2022-11-10,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-08-10,2022-08-11,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-07-30,2022-07-31,'Earned leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-07-16,2022-07-16,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-11-09,2022-11-10,'Casual Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-08-25,2022-08-27,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-11-23,2022-11-25,'Sick Leave','Benjamin Jensen',Platform team
'Lorne Dunnico',male,2022-07-17,2022-07-18,'Casual Leave','Benjamin Jensen',Platform team
'Cammi Eichmann',male,2022-06-05,2022-06-06,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-01-03,2022-01-03,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-02-02,2022-02-04,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2022-01-24,2022-01-26,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-02-27,2022-02-28,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-02-24,2022-02-26,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-04-06,2022-04-07,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2023-03-31,2023-04-02,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2023-05-25,2023-05-26,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2023-04-11,2023-04-13,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2023-04-02,2023-04-03,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2023-01-03,2023-01-05,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2023-05-02,2023-05-04,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2023-06-03,2023-06-05,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2023-06-14,2023-06-15,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2023-04-21,2023-04-22,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2023-05-20,2023-05-20,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2023-06-27,2023-06-28,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-12-23,2022-12-25,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-10-01,2022-10-01,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-11-11,2022-11-12,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2022-12-25,2022-12-27,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-07-07,2022-07-09,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-08-08,2022-08-09,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-07-30,2022-07-30,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2022-08-14,2022-08-14,'Sick Leave','David Davis',consulting
'Cammi Eichmann',male,2022-10-20,2022-10-21,'Earned leave','David Davis',consulting
'Cammi Eichmann',male,2022-08-24,2022-08-25,'Casual Leave','David Davis',consulting
'Cammi Eichmann',male,2022-09-10,2022-09-12,'Sick Leave','David Davis',consulting
'Bertha Robertucci',male,2022-05-27,2022-05-27,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-06-04,2022-06-05,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-02-28,2022-03-02,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-04-08,2022-04-08,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-06-18,2022-06-20,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-06-23,2022-06-25,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-03-25,2022-03-26,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-03-03,2022-03-03,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-03-22,2022-03-23,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-02-07,2022-02-09,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-02-27,2023-02-28,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-02-07,2023-02-08,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-04-04,2023-04-04,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-02-27,2023-02-27,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-05-12,2023-05-13,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-05-25,2023-05-25,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-02-17,2023-02-17,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-04-11,2023-04-12,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-06-02,2023-06-02,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2023-06-17,2023-06-18,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-09-20,2022-09-21,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-03,2022-08-04,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-13,2022-08-13,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-28,2022-08-29,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-10-31,2022-11-02,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-07-10,2022-07-10,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-11-17,2022-11-19,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-14,2022-08-14,'Casual Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-21,2022-08-23,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-13,2022-08-14,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-11,2022-08-11,'Sick Leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-08-23,2022-08-24,'Earned leave','Rebecca Davis',IT
'Bertha Robertucci',male,2022-07-31,2022-08-02,'Earned leave','Rebecca Davis',IT
'Franky Kinavan',male,2022-02-06,2022-02-08,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-02-22,2022-02-23,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-02-11,2022-02-13,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-06-14,2022-06-15,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-01-28,2022-01-30,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-04-17,2022-04-17,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-03-19,2022-03-19,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-05-10,2022-05-12,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-04-14,2022-04-15,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-03-19,2022-03-20,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2023-04-26,2023-04-26,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2023-03-23,2023-03-25,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-09-05,2022-09-07,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-08-21,2022-08-23,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-07-01,2022-07-02,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-08-03,2022-08-05,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-08-26,2022-08-26,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-10-14,2022-10-14,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-11-16,2022-11-17,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-09-16,2022-09-17,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-12-19,2022-12-20,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-11-06,2022-11-07,'Sick Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-07-23,2022-07-25,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-10-27,2022-10-27,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-10-16,2022-10-16,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-07-24,2022-07-25,'Earned leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-09-02,2022-09-03,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-07-17,2022-07-17,'Casual Leave','Curtis Gardner',Finance
'Franky Kinavan',male,2022-11-15,2022-11-16,'Sick Leave','Curtis Gardner',Finance
'Melisandra Shalcros',male,2022-03-25,2022-03-26,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-03-25,2022-03-26,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-04-25,2022-04-25,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-06-29,2022-06-30,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-01-31,2022-02-01,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-03-16,2022-03-17,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-04-07,2022-04-09,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-05-01,2022-05-01,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-06-06,2022-06-08,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-05-18,2022-05-18,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-03-09,2022-03-11,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-03-19,2022-03-21,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-03-10,2022-03-11,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2023-01-31,2023-02-01,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2023-03-06,2023-03-07,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2023-01-08,2023-01-09,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2023-03-20,2023-03-20,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-12-11,2022-12-11,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-08-02,2022-08-04,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-08-23,2022-08-24,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-08-27,2022-08-28,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-09-04,2022-09-06,'Earned leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-12-18,2022-12-19,'Casual Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-09-27,2022-09-28,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-08-23,2022-08-24,'Sick Leave','Tammy Carey',Platform team
'Melisandra Shalcros',male,2022-07-24,2022-07-25,'Casual Leave','Tammy Carey',Platform team
'Tammie Criag',female,2022-06-16,2022-06-18,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-04-06,2022-04-07,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-05-13,2022-05-15,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-02-09,2022-02-10,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-03-23,2022-03-23,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-04-23,2022-04-24,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-02-09,2022-02-10,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-02-12,2022-02-14,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-04-19,2022-04-20,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-03-05,2022-03-07,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-03-18,2022-03-19,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-05-21,2022-05-22,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-05-20,2022-05-20,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-04-27,2022-04-28,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-04-19,2022-04-21,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-01-21,2022-01-23,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-06-06,2022-06-06,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-03-30,2023-03-31,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-03-04,2023-03-04,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-05-25,2023-05-26,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-01-11,2023-01-13,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-06-29,2023-07-01,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-02-02,2023-02-03,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-02-28,2023-03-02,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-06-23,2023-06-24,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-04-21,2023-04-23,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-05-13,2023-05-15,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-02-05,2023-02-06,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-04-01,2023-04-01,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-04-10,2023-04-12,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-03-02,2023-03-02,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-06-20,2023-06-21,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2023-03-28,2023-03-29,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-09-03,2022-09-04,'Casual Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-07-24,2022-07-25,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-08-17,2022-08-18,'Earned leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-08-23,2022-08-24,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-10-10,2022-10-12,'Sick Leave','Alex Gonzalez',IT
'Tammie Criag',female,2022-10-07,2022-10-08,'Earned leave','Alex Gonzalez',IT
